index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2020-04-08T09:57, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
2,dumb_model,dumb_simulation,Scenario1,0,0,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
3,dumb_model,dumb_simulation,Scenario1,0,0,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
4,dumb_model,dumb_simulation,Scenario1,0,1,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
5,dumb_model,dumb_simulation,Scenario1,0,1,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
6,dumb_model,dumb_simulation,Scenario1,0,1,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
7,dumb_model,dumb_simulation,Scenario1,0,2,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
8,dumb_model,dumb_simulation,Scenario1,0,2,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
9,dumb_model,dumb_simulation,Scenario1,0,2,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
10,dumb_model,dumb_simulation,Scenario1,0,3,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
11,dumb_model,dumb_simulation,Scenario1,0,3,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
12,dumb_model,dumb_simulation,Scenario1,0,3,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
13,dumb_model,dumb_simulation,Scenario1,0,4,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
14,dumb_model,dumb_simulation,Scenario1,0,4,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
15,dumb_model,dumb_simulation,Scenario1,0,4,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
16,dumb_model,dumb_simulation,Scenario1,0,5,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
17,dumb_model,dumb_simulation,Scenario1,0,5,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
18,dumb_model,dumb_simulation,Scenario1,0,5,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
19,dumb_model,dumb_simulation,Scenario1,0,6,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
20,dumb_model,dumb_simulation,Scenario1,0,6,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
21,dumb_model,dumb_simulation,Scenario1,0,6,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
22,dumb_model,dumb_simulation,Scenario1,0,7,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
23,dumb_model,dumb_simulation,Scenario1,0,7,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
24,dumb_model,dumb_simulation,Scenario1,0,7,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
25,dumb_model,dumb_simulation,Scenario1,0,8,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
26,dumb_model,dumb_simulation,Scenario1,0,8,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
27,dumb_model,dumb_simulation,Scenario1,0,8,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
28,dumb_model,dumb_simulation,Scenario1,0,9,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
29,dumb_model,dumb_simulation,Scenario1,0,9,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
30,dumb_model,dumb_simulation,Scenario1,0,9,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
31,dumb_model,dumb_simulation,Scenario1,1,0,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
32,dumb_model,dumb_simulation,Scenario1,1,0,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
33,dumb_model,dumb_simulation,Scenario1,1,0,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
34,dumb_model,dumb_simulation,Scenario1,1,1,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
35,dumb_model,dumb_simulation,Scenario1,1,1,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
36,dumb_model,dumb_simulation,Scenario1,1,1,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
37,dumb_model,dumb_simulation,Scenario1,1,2,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
38,dumb_model,dumb_simulation,Scenario1,1,2,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
39,dumb_model,dumb_simulation,Scenario1,1,2,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
40,dumb_model,dumb_simulation,Scenario1,1,3,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
41,dumb_model,dumb_simulation,Scenario1,1,3,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
42,dumb_model,dumb_simulation,Scenario1,1,3,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
43,dumb_model,dumb_simulation,Scenario1,1,4,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
44,dumb_model,dumb_simulation,Scenario1,1,4,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
45,dumb_model,dumb_simulation,Scenario1,1,4,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
46,dumb_model,dumb_simulation,Scenario1,1,5,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
47,dumb_model,dumb_simulation,Scenario1,1,5,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
48,dumb_model,dumb_simulation,Scenario1,1,5,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
49,dumb_model,dumb_simulation,Scenario1,1,6,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
50,dumb_model,dumb_simulation,Scenario1,1,6,2020-04-08T09:57,Circumspect_Bug_1,1.1758824373053391,4
51,dumb_model,dumb_simulation,Scenario1,1,6,2020-04-08T09:57,Circumspect_Bug_2,1.1822113790487343,5
52,dumb_model,dumb_simulation,Scenario1,1,7,2020-04-08T09:57,Circumspect_Bug_0,0.9392715675387222,3
