index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-11-25T17:20, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-11-25T17:20,Circumspect_Bug_0,0.8357955685380164,2
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-11-25T17:20,Circumspect_Bug_1,0.9861207814388151,7
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-11-25T17:20,Circumspect_Bug_2,0.9116431274737918,2
4,dumb_model,dumb_simulation,Scenario1,0,1,2019-11-25T17:20,Circumspect_Bug_0,0.8357955685380164,2
5,dumb_model,dumb_simulation,Scenario1,0,1,2019-11-25T17:20,Circumspect_Bug_1,0.9861207814388151,7
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-11-25T17:20,Circumspect_Bug_2,0.9116431274737918,2
7,dumb_model,dumb_simulation,Scenario1,0,2,2019-11-25T17:20,Circumspect_Bug_0,0.8357955685380164,2
8,dumb_model,dumb_simulation,Scenario1,0,2,2019-11-25T17:20,Circumspect_Bug_1,0.9861207814388151,7
9,dumb_model,dumb_simulation,Scenario1,0,2,2019-11-25T17:20,Circumspect_Bug_2,0.9116431274737918,2
10,dumb_model,dumb_simulation,Scenario1,0,3,2019-11-25T17:20,Circumspect_Bug_0,0.8357955685380164,2
11,dumb_model,dumb_simulation,Scenario1,0,3,2019-11-25T17:20,Circumspect_Bug_1,0.9861207814388151,7
12,dumb_model,dumb_simulation,Scenario1,0,3,2019-11-25T17:20,Circumspect_Bug_2,0.9116431274737918,2
13,dumb_model,dumb_simulation,Scenario1,0,4,2019-11-25T17:20,Circumspect_Bug_0,0.8357955685380164,2
14,dumb_model,dumb_simulation,Scenario1,0,4,2019-11-25T17:20,Circumspect_Bug_1,0.9861207814388151,7
15,dumb_model,dumb_simulation,Scenario1,0,4,2019-11-25T17:20,Circumspect_Bug_2,0.9116431274737918,2
16,dumb_model,dumb_simulation,Scenario1,0,5,2019-11-25T17:20,Circumspect_Bug_0,0.8357955685380164,2
17,dumb_model,dumb_simulation,Scenario1,0,5,2019-11-25T17:20,Circumspect_Bug_1,0.9861207814388151,7
18,dumb_model,dumb_simulation,Scenario1,0,5,2019-11-25T17:20,Circumspect_Bug_2,0.9116431274737918,2
19,dumb_model,dumb_simulation,Scenario1,0,6,2019-11-25T17:20,Circumspect_Bug_0,0.8357955685380164,2
20,dumb_model,dumb_simulation,Scenario1,0,6,2019-11-25T17:20,Circumspect_Bug_1,0.9861207814388151,7
21,dumb_model,dumb_simulation,Scenario1,0,6,2019-11-25T17:20,Circumspect_Bug_2,0.9116431274737918,2
22,dumb_model,dumb_simulation,Scenario1,0,7,2019-11-25T17:20,Circumspect_Bug_0,0.8357955685380164,2
23,dumb_model,dumb_simulation,Scenario1,0,7,2019-11-25T17:20,Circumspect_Bug_1,0.9861207814388151,7
24,dumb_model,dumb_simulation,Scenario1,0,7,2019-11-25T17:20,Circumspect_Bug_2,0.9116431274737918,2
25,dumb_model,dumb_simulation,Scenario1,0,8,2019-11-25T17:20,Circumspect_Bug_0,0.8357955685380164,2
26,dumb_model,dumb_simulation,Scenario1,0,8,2019-11-25T17:20,Circumspect_Bug_1,0.9861207814388151,7
27,dumb_model,dumb_simulation,Scenario1,0,8,2019-11-25T17:20,Circumspect_Bug_2,0.9116431274737918,2
28,dumb_model,dumb_simulation,Scenario1,0,9,2019-11-25T17:20,Circumspect_Bug_0,0.8357955685380164,2
29,dumb_model,dumb_simulation,Scenario1,0,9,2019-11-25T17:20,Circumspect_Bug_1,0.9861207814388151,7
30,dumb_model,dumb_simulation,Scenario1,0,9,2019-11-25T17:20,Circumspect_Bug_2,0.9116431274737918,2
31,dumb_model,dumb_simulation,Scenario1,1,0,2019-11-25T17:20,Circumspect_Bug_0,0.8357955685380164,2
32,dumb_model,dumb_simulation,Scenario1,1,0,2019-11-25T17:20,Circumspect_Bug_1,0.9861207814388151,7
33,dumb_model,dumb_simulation,Scenario1,1,0,2019-11-25T17:20,Circumspect_Bug_2,0.9116431274737918,2
34,dumb_model,dumb_simulation,Scenario1,1,1,2019-11-25T17:20,Circumspect_Bug_0,0.8357955685380164,2
35,dumb_model,dumb_simulation,Scenario1,1,1,2019-11-25T17:20,Circumspect_Bug_1,0.9861207814388151,7
36,dumb_model,dumb_simulation,Scenario1,1,1,2019-11-25T17:20,Circumspect_Bug_2,0.9116431274737918,2
37,dumb_model,dumb_simulation,Scenario1,1,2,2019-11-25T17:20,Circumspect_Bug_0,0.8357955685380164,2
38,dumb_model,dumb_simulation,Scenario1,1,2,2019-11-25T17:20,Circumspect_Bug_1,0.9861207814388151,7
39,dumb_model,dumb_simulation,Scenario1,1,2,2019-11-25T17:20,Circumspect_Bug_2,0.9116431274737918,2
40,dumb_model,dumb_simulation,Scenario1,1,3,2019-11-25T17:20,Circumspect_Bug_0,0.8357955685380164,2
41,dumb_model,dumb_simulation,Scenario1,1,3,2019-11-25T17:20,Circumspect_Bug_1,0.9861207814388151,7
