index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-11-25T14:55, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-11-25T14:55,Circumspect_Bug_0,1.1677438073599973,7
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-11-25T14:55,Circumspect_Bug_1,0.647107941755493,1
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-11-25T14:55,Circumspect_Bug_2,1.1238510057451938,7
4,dumb_model,dumb_simulation,Scenario1,0,1,2019-11-25T14:55,Circumspect_Bug_0,1.1677438073599973,7
5,dumb_model,dumb_simulation,Scenario1,0,1,2019-11-25T14:55,Circumspect_Bug_1,0.647107941755493,1
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-11-25T14:55,Circumspect_Bug_2,1.1238510057451938,7
7,dumb_model,dumb_simulation,Scenario1,0,2,2019-11-25T14:55,Circumspect_Bug_0,1.1677438073599973,7
8,dumb_model,dumb_simulation,Scenario1,0,2,2019-11-25T14:55,Circumspect_Bug_1,0.647107941755493,1
9,dumb_model,dumb_simulation,Scenario1,0,2,2019-11-25T14:55,Circumspect_Bug_2,1.1238510057451938,7
10,dumb_model,dumb_simulation,Scenario1,0,3,2019-11-25T14:55,Circumspect_Bug_0,1.1677438073599973,7
11,dumb_model,dumb_simulation,Scenario1,0,3,2019-11-25T14:55,Circumspect_Bug_1,0.647107941755493,1
12,dumb_model,dumb_simulation,Scenario1,0,3,2019-11-25T14:55,Circumspect_Bug_2,1.1238510057451938,7
13,dumb_model,dumb_simulation,Scenario1,0,4,2019-11-25T14:55,Circumspect_Bug_0,1.1677438073599973,7
14,dumb_model,dumb_simulation,Scenario1,0,4,2019-11-25T14:55,Circumspect_Bug_1,0.647107941755493,1
15,dumb_model,dumb_simulation,Scenario1,0,4,2019-11-25T14:55,Circumspect_Bug_2,1.1238510057451938,7
16,dumb_model,dumb_simulation,Scenario1,0,5,2019-11-25T14:55,Circumspect_Bug_0,1.1677438073599973,7
17,dumb_model,dumb_simulation,Scenario1,0,5,2019-11-25T14:55,Circumspect_Bug_1,0.647107941755493,1
18,dumb_model,dumb_simulation,Scenario1,0,5,2019-11-25T14:55,Circumspect_Bug_2,1.1238510057451938,7
19,dumb_model,dumb_simulation,Scenario1,0,6,2019-11-25T14:55,Circumspect_Bug_0,1.1677438073599973,7
20,dumb_model,dumb_simulation,Scenario1,0,6,2019-11-25T14:55,Circumspect_Bug_1,0.647107941755493,1
21,dumb_model,dumb_simulation,Scenario1,0,6,2019-11-25T14:55,Circumspect_Bug_2,1.1238510057451938,7
22,dumb_model,dumb_simulation,Scenario1,0,7,2019-11-25T14:55,Circumspect_Bug_0,1.1677438073599973,7
23,dumb_model,dumb_simulation,Scenario1,0,7,2019-11-25T14:55,Circumspect_Bug_1,0.647107941755493,1
24,dumb_model,dumb_simulation,Scenario1,0,7,2019-11-25T14:55,Circumspect_Bug_2,1.1238510057451938,7
25,dumb_model,dumb_simulation,Scenario1,0,8,2019-11-25T14:55,Circumspect_Bug_0,1.1677438073599973,7
26,dumb_model,dumb_simulation,Scenario1,0,8,2019-11-25T14:55,Circumspect_Bug_1,0.647107941755493,1
27,dumb_model,dumb_simulation,Scenario1,0,8,2019-11-25T14:55,Circumspect_Bug_2,1.1238510057451938,7
28,dumb_model,dumb_simulation,Scenario1,0,9,2019-11-25T14:55,Circumspect_Bug_0,1.1677438073599973,7
29,dumb_model,dumb_simulation,Scenario1,0,9,2019-11-25T14:55,Circumspect_Bug_1,0.647107941755493,1
