index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-03T11:06, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T11:06,Circumspect_Bug_0,1.0751364210635634,4
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T11:06,Circumspect_Bug_1,1.0769380374994129,6
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T11:06,Circumspect_Bug_2,1.106166347829712,7
4,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T11:06,Circumspect_Bug_0,1.0751364210635634,4
5,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T11:06,Circumspect_Bug_1,1.0769380374994129,6
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T11:06,Circumspect_Bug_2,1.106166347829712,7
7,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T11:06,Circumspect_Bug_0,1.0751364210635634,4
8,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T11:06,Circumspect_Bug_1,1.0769380374994129,6
9,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T11:06,Circumspect_Bug_2,1.106166347829712,7
10,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T11:06,Circumspect_Bug_0,1.0751364210635634,4
11,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T11:06,Circumspect_Bug_1,1.0769380374994129,6
12,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T11:06,Circumspect_Bug_2,1.106166347829712,7
13,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T11:06,Circumspect_Bug_0,1.0751364210635634,4
14,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T11:06,Circumspect_Bug_1,1.0769380374994129,6
15,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T11:06,Circumspect_Bug_2,1.106166347829712,7
16,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T11:06,Circumspect_Bug_0,1.0751364210635634,4
17,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T11:06,Circumspect_Bug_1,1.0769380374994129,6
18,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T11:06,Circumspect_Bug_2,1.106166347829712,7
19,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T11:06,Circumspect_Bug_0,1.0751364210635634,4
20,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T11:06,Circumspect_Bug_1,1.0769380374994129,6
21,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T11:06,Circumspect_Bug_2,1.106166347829712,7
22,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T11:06,Circumspect_Bug_0,1.0751364210635634,4
23,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T11:06,Circumspect_Bug_1,1.0769380374994129,6
24,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T11:06,Circumspect_Bug_2,1.106166347829712,7
25,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T11:06,Circumspect_Bug_0,1.0751364210635634,4
26,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T11:06,Circumspect_Bug_1,1.0769380374994129,6
27,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T11:06,Circumspect_Bug_2,1.106166347829712,7
28,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T11:06,Circumspect_Bug_0,1.0751364210635634,4
29,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T11:06,Circumspect_Bug_1,1.0769380374994129,6
30,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T11:06,Circumspect_Bug_2,1.106166347829712,7
31,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T11:06,Circumspect_Bug_0,1.0751364210635634,4
32,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T11:06,Circumspect_Bug_1,1.0769380374994129,6
33,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T11:06,Circumspect_Bug_2,1.106166347829712,7
34,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T11:06,Circumspect_Bug_0,1.0751364210635634,4
