index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-03T10:25, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:25,Circumspect_Bug_0,1.0297281788774317,2
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:25,Circumspect_Bug_1,1.0745058607590152,7
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:25,Circumspect_Bug_2,1.0772281663469916,4
4,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:25,Circumspect_Bug_0,1.0297281788774317,2
5,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:25,Circumspect_Bug_1,1.0745058607590152,7
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:25,Circumspect_Bug_2,1.0772281663469916,4
7,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:25,Circumspect_Bug_0,1.0297281788774317,2
8,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:25,Circumspect_Bug_1,1.0745058607590152,7
9,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:25,Circumspect_Bug_2,1.0772281663469916,4
10,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:25,Circumspect_Bug_0,1.0297281788774317,2
11,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:25,Circumspect_Bug_1,1.0745058607590152,7
12,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:25,Circumspect_Bug_2,1.0772281663469916,4
13,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:25,Circumspect_Bug_0,1.0297281788774317,2
14,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:25,Circumspect_Bug_1,1.0745058607590152,7
15,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:25,Circumspect_Bug_2,1.0772281663469916,4
16,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:25,Circumspect_Bug_0,1.0297281788774317,2
17,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:25,Circumspect_Bug_1,1.0745058607590152,7
18,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:25,Circumspect_Bug_2,1.0772281663469916,4
19,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:25,Circumspect_Bug_0,1.0297281788774317,2
20,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:25,Circumspect_Bug_1,1.0745058607590152,7
21,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:25,Circumspect_Bug_2,1.0772281663469916,4
