index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-16T12:02, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-16T12:02,Funny_Bug_0,0.9545733732625425,6
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-16T12:02,Funny_Bug_1,0.9634900108333714,2
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-16T12:02,Funny_Bug_2,0.8183522519160854,2
4,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-16T12:02,Funny_Bug_3,1.022674231238948,2
5,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-16T12:02,Funny_Bug_4,0.9720156141670023,2
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-16T12:02,Funny_Bug_0,0.9545733732625425,6
7,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-16T12:02,Funny_Bug_1,0.9634900108333714,2
8,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-16T12:02,Funny_Bug_2,0.8183522519160854,2
9,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-16T12:02,Funny_Bug_3,1.022674231238948,2
10,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-16T12:02,Funny_Bug_4,0.9720156141670023,2
11,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-16T12:02,Funny_Bug_0,0.9545733732625425,6
12,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-16T12:02,Funny_Bug_1,0.9634900108333714,2
13,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-16T12:02,Funny_Bug_2,0.8183522519160854,2
14,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-16T12:02,Funny_Bug_3,1.022674231238948,2
15,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-16T12:02,Funny_Bug_4,0.9720156141670023,2
16,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-16T12:02,Funny_Bug_0,0.9545733732625425,6
17,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-16T12:02,Funny_Bug_1,0.9634900108333714,2
18,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-16T12:02,Funny_Bug_2,0.8183522519160854,2
19,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-16T12:02,Funny_Bug_3,1.022674231238948,2
20,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-16T12:02,Funny_Bug_4,0.9720156141670023,2
21,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-16T12:02,Funny_Bug_0,0.9545733732625425,6
22,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-16T12:02,Funny_Bug_1,0.9634900108333714,2
23,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-16T12:02,Funny_Bug_2,0.8183522519160854,2
24,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-16T12:02,Funny_Bug_3,1.022674231238948,2
25,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-16T12:02,Funny_Bug_4,0.9720156141670023,2
26,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-16T12:02,Funny_Bug_0,0.9545733732625425,6
27,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-16T12:02,Funny_Bug_1,0.9634900108333714,2
28,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-16T12:02,Funny_Bug_2,0.8183522519160854,2
29,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-16T12:02,Funny_Bug_3,1.022674231238948,2
30,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-16T12:02,Funny_Bug_4,0.9720156141670023,2
31,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-16T12:02,Funny_Bug_0,0.9545733732625425,6
32,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-16T12:02,Funny_Bug_1,0.9634900108333714,2
33,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-16T12:02,Funny_Bug_2,0.8183522519160854,2
34,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-16T12:02,Funny_Bug_3,1.022674231238948,2
35,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-16T12:02,Funny_Bug_4,0.9720156141670023,2
36,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-16T12:02,Funny_Bug_0,0.9545733732625425,6
37,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-16T12:02,Funny_Bug_1,0.9634900108333714,2
38,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-16T12:02,Funny_Bug_2,0.8183522519160854,2
39,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-16T12:02,Funny_Bug_3,1.022674231238948,2
40,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-16T12:02,Funny_Bug_4,0.9720156141670023,2
41,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-16T12:02,Funny_Bug_0,0.9545733732625425,6
42,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-16T12:02,Funny_Bug_1,0.9634900108333714,2
43,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-16T12:02,Funny_Bug_2,0.8183522519160854,2
44,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-16T12:02,Funny_Bug_3,1.022674231238948,2
45,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-16T12:02,Funny_Bug_4,0.9720156141670023,2
46,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-16T12:02,Funny_Bug_0,0.9545733732625425,6
47,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-16T12:02,Funny_Bug_1,0.9634900108333714,2
48,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-16T12:02,Funny_Bug_2,0.8183522519160854,2
49,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-16T12:02,Funny_Bug_3,1.022674231238948,2
50,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-16T12:02,Funny_Bug_4,0.9720156141670023,2
51,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-16T12:02,Funny_Bug_0,0.9545733732625425,6
52,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-16T12:02,Funny_Bug_1,0.9634900108333714,2
53,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-16T12:02,Funny_Bug_2,0.8183522519160854,2
54,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-16T12:02,Funny_Bug_3,1.022674231238948,2
55,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-16T12:02,Funny_Bug_4,0.9720156141670023,2
56,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-16T12:02,Funny_Bug_0,0.9545733732625425,6
57,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-16T12:02,Funny_Bug_1,0.9634900108333714,2
58,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-16T12:02,Funny_Bug_2,0.8183522519160854,2
59,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-16T12:02,Funny_Bug_3,1.022674231238948,2
60,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-16T12:02,Funny_Bug_4,0.9720156141670023,2
61,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-16T12:02,Funny_Bug_0,0.9545733732625425,6
62,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-16T12:02,Funny_Bug_1,0.9634900108333714,2
63,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-16T12:02,Funny_Bug_2,0.8183522519160854,2
64,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-16T12:02,Funny_Bug_3,1.022674231238948,2
65,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-16T12:02,Funny_Bug_4,0.9720156141670023,2
66,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-16T12:02,Funny_Bug_0,0.9545733732625425,6
67,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-16T12:02,Funny_Bug_1,0.9634900108333714,2
68,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-16T12:02,Funny_Bug_2,0.8183522519160854,2
