index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-03T09:54, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
4,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
5,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
7,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
8,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
9,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
10,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
11,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
12,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
13,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
14,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
15,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
16,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
17,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
18,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
19,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
20,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
21,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
22,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
23,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
24,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
25,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
26,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
27,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
28,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
29,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
30,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
31,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
32,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
33,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
34,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
35,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
36,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
37,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
38,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
39,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
40,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
41,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
42,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
43,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
44,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
45,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
46,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
47,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
48,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
49,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
50,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
51,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
52,dumb_model,dumb_simulation,Scenario1,1,7,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
53,dumb_model,dumb_simulation,Scenario1,1,7,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
54,dumb_model,dumb_simulation,Scenario1,1,7,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
55,dumb_model,dumb_simulation,Scenario1,1,8,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
56,dumb_model,dumb_simulation,Scenario1,1,8,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
57,dumb_model,dumb_simulation,Scenario1,1,8,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
58,dumb_model,dumb_simulation,Scenario1,1,9,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
59,dumb_model,dumb_simulation,Scenario1,1,9,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
60,dumb_model,dumb_simulation,Scenario1,1,9,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
61,dumb_model,dumb_simulation,Scenario1,2,0,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
62,dumb_model,dumb_simulation,Scenario1,2,0,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
63,dumb_model,dumb_simulation,Scenario1,2,0,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
64,dumb_model,dumb_simulation,Scenario1,2,1,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
65,dumb_model,dumb_simulation,Scenario1,2,1,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
66,dumb_model,dumb_simulation,Scenario1,2,1,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
67,dumb_model,dumb_simulation,Scenario1,2,2,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
68,dumb_model,dumb_simulation,Scenario1,2,2,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
69,dumb_model,dumb_simulation,Scenario1,2,2,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
70,dumb_model,dumb_simulation,Scenario1,2,3,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
71,dumb_model,dumb_simulation,Scenario1,2,3,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
72,dumb_model,dumb_simulation,Scenario1,2,3,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
73,dumb_model,dumb_simulation,Scenario1,2,4,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
74,dumb_model,dumb_simulation,Scenario1,2,4,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
75,dumb_model,dumb_simulation,Scenario1,2,4,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
76,dumb_model,dumb_simulation,Scenario1,2,5,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
77,dumb_model,dumb_simulation,Scenario1,2,5,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
78,dumb_model,dumb_simulation,Scenario1,2,5,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
79,dumb_model,dumb_simulation,Scenario1,2,6,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
80,dumb_model,dumb_simulation,Scenario1,2,6,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
81,dumb_model,dumb_simulation,Scenario1,2,6,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
82,dumb_model,dumb_simulation,Scenario1,2,7,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
83,dumb_model,dumb_simulation,Scenario1,2,7,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
84,dumb_model,dumb_simulation,Scenario1,2,7,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
85,dumb_model,dumb_simulation,Scenario1,2,8,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
86,dumb_model,dumb_simulation,Scenario1,2,8,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
87,dumb_model,dumb_simulation,Scenario1,2,8,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
88,dumb_model,dumb_simulation,Scenario1,2,9,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
89,dumb_model,dumb_simulation,Scenario1,2,9,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
90,dumb_model,dumb_simulation,Scenario1,2,9,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
91,dumb_model,dumb_simulation,Scenario1,3,0,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
92,dumb_model,dumb_simulation,Scenario1,3,0,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
93,dumb_model,dumb_simulation,Scenario1,3,0,2019-10-03T09:54,Circumspect_Bug_2,0.9050486300712679,0
94,dumb_model,dumb_simulation,Scenario1,3,1,2019-10-03T09:54,Circumspect_Bug_0,0.9460850884393854,4
95,dumb_model,dumb_simulation,Scenario1,3,1,2019-10-03T09:54,Circumspect_Bug_1,1.1137098150703604,8
