index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-03T11:01, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T11:01,Circumspect_Bug_0,1.1103201846736301,6
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T11:01,Circumspect_Bug_1,0.8903041675120813,4
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T11:01,Circumspect_Bug_2,1.2898211460969524,4
4,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T11:01,Circumspect_Bug_0,1.1103201846736301,6
5,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T11:01,Circumspect_Bug_1,0.8903041675120813,4
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T11:01,Circumspect_Bug_2,1.2898211460969524,4
7,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T11:01,Circumspect_Bug_0,1.1103201846736301,6
8,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T11:01,Circumspect_Bug_1,0.8903041675120813,4
9,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T11:01,Circumspect_Bug_2,1.2898211460969524,4
10,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T11:01,Circumspect_Bug_0,1.1103201846736301,6
11,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T11:01,Circumspect_Bug_1,0.8903041675120813,4
12,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T11:01,Circumspect_Bug_2,1.2898211460969524,4
13,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T11:01,Circumspect_Bug_0,1.1103201846736301,6
14,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T11:01,Circumspect_Bug_1,0.8903041675120813,4
15,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T11:01,Circumspect_Bug_2,1.2898211460969524,4
16,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T11:01,Circumspect_Bug_0,1.1103201846736301,6
17,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T11:01,Circumspect_Bug_1,0.8903041675120813,4
18,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T11:01,Circumspect_Bug_2,1.2898211460969524,4
19,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T11:01,Circumspect_Bug_0,1.1103201846736301,6
20,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T11:01,Circumspect_Bug_1,0.8903041675120813,4
21,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T11:01,Circumspect_Bug_2,1.2898211460969524,4
22,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T11:01,Circumspect_Bug_0,1.1103201846736301,6
