index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-03T10:33, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:33,Funny_Bug_0,1.1253268567592791,4
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:33,Funny_Bug_1,1.1604294126811705,3
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:33,Funny_Bug_2,1.028639955962098,3
4,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:33,Funny_Bug_3,0.908829525385914,3
5,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:33,Funny_Bug_4,1.0000212351896018,6
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:33,Funny_Bug_0,1.1253268567592791,4
7,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:33,Funny_Bug_1,1.1604294126811705,3
8,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:33,Funny_Bug_2,1.028639955962098,3
9,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:33,Funny_Bug_3,0.908829525385914,3
10,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:33,Funny_Bug_4,1.0000212351896018,6
11,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:33,Funny_Bug_0,1.1253268567592791,4
12,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:33,Funny_Bug_1,1.1604294126811705,3
13,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:33,Funny_Bug_2,1.028639955962098,3
14,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:33,Funny_Bug_3,0.908829525385914,3
15,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:33,Funny_Bug_4,1.0000212351896018,6
16,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:33,Funny_Bug_0,1.1253268567592791,4
17,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:33,Funny_Bug_1,1.1604294126811705,3
18,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:33,Funny_Bug_2,1.028639955962098,3
19,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:33,Funny_Bug_3,0.908829525385914,3
20,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:33,Funny_Bug_4,1.0000212351896018,6
21,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:33,Funny_Bug_0,1.1253268567592791,4
22,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:33,Funny_Bug_1,1.1604294126811705,3
23,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:33,Funny_Bug_2,1.028639955962098,3
24,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:33,Funny_Bug_3,0.908829525385914,3
25,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:33,Funny_Bug_4,1.0000212351896018,6
26,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:33,Funny_Bug_0,1.1253268567592791,4
27,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:33,Funny_Bug_1,1.1604294126811705,3
28,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:33,Funny_Bug_2,1.028639955962098,3
29,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:33,Funny_Bug_3,0.908829525385914,3
30,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:33,Funny_Bug_4,1.0000212351896018,6
31,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:33,Funny_Bug_0,1.1253268567592791,4
32,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:33,Funny_Bug_1,1.1604294126811705,3
33,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:33,Funny_Bug_2,1.028639955962098,3
34,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:33,Funny_Bug_3,0.908829525385914,3
35,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:33,Funny_Bug_4,1.0000212351896018,6
36,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T10:33,Funny_Bug_0,1.1253268567592791,4
37,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T10:33,Funny_Bug_1,1.1604294126811705,3
