index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-16T12:02, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-16T12:02,Circumspect_Bug_0,1.4079334472172995,9
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-16T12:02,Circumspect_Bug_1,0.8737232291900803,2
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-16T12:02,Circumspect_Bug_2,0.9630108173436628,2
4,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-16T12:02,Circumspect_Bug_0,1.4079334472172995,9
5,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-16T12:02,Circumspect_Bug_1,0.8737232291900803,2
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-16T12:02,Circumspect_Bug_2,0.9630108173436628,2
7,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-16T12:02,Circumspect_Bug_0,1.4079334472172995,9
8,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-16T12:02,Circumspect_Bug_1,0.8737232291900803,2
9,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-16T12:02,Circumspect_Bug_2,0.9630108173436628,2
10,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-16T12:02,Circumspect_Bug_0,1.4079334472172995,9
11,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-16T12:02,Circumspect_Bug_1,0.8737232291900803,2
12,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-16T12:02,Circumspect_Bug_2,0.9630108173436628,2
13,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-16T12:02,Circumspect_Bug_0,1.4079334472172995,9
14,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-16T12:02,Circumspect_Bug_1,0.8737232291900803,2
15,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-16T12:02,Circumspect_Bug_2,0.9630108173436628,2
16,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-16T12:02,Circumspect_Bug_0,1.4079334472172995,9
17,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-16T12:02,Circumspect_Bug_1,0.8737232291900803,2
18,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-16T12:02,Circumspect_Bug_2,0.9630108173436628,2
19,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-16T12:02,Circumspect_Bug_0,1.4079334472172995,9
20,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-16T12:02,Circumspect_Bug_1,0.8737232291900803,2
21,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-16T12:02,Circumspect_Bug_2,0.9630108173436628,2
22,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-16T12:02,Circumspect_Bug_0,1.4079334472172995,9
23,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-16T12:02,Circumspect_Bug_1,0.8737232291900803,2
24,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-16T12:02,Circumspect_Bug_2,0.9630108173436628,2
25,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-16T12:02,Circumspect_Bug_0,1.4079334472172995,9
26,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-16T12:02,Circumspect_Bug_1,0.8737232291900803,2
27,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-16T12:02,Circumspect_Bug_2,0.9630108173436628,2
28,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-16T12:02,Circumspect_Bug_0,1.4079334472172995,9
