index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-03T11:03, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
4,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
5,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
7,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
8,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
9,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
10,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
11,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
12,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
13,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
14,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
15,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
16,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
17,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
18,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
19,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
20,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
21,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
22,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
23,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
24,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
25,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
26,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
27,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
28,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
29,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
30,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
31,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
32,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
33,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
34,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
35,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
36,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
37,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
38,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
39,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
40,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
41,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
42,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
43,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
44,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
45,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
46,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
47,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
48,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
49,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
50,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
51,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
52,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
53,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
54,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
55,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
56,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
57,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
58,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
59,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
60,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
61,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
62,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
63,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
64,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
65,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
66,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
67,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
68,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
69,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
70,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
71,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
72,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
73,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
74,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
75,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
76,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
77,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
78,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T11:03,Funny_Bug_2,0.8431076985180885,5
79,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T11:03,Funny_Bug_3,1.3598365161062727,2
80,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T11:03,Funny_Bug_4,0.9283043848895364,2
81,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T11:03,Funny_Bug_0,1.0300255150597168,7
82,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T11:03,Funny_Bug_1,1.347317200385465,5
