index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-05T16:50, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-05T16:50,Funny_Bug_0,0.777781055725422,5
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-05T16:50,Funny_Bug_1,1.1535221082888385,3
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-05T16:50,Funny_Bug_2,0.8731100082559494,4
4,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-05T16:50,Funny_Bug_3,0.8914368387251237,1
5,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-05T16:50,Funny_Bug_4,1.0857533053365396,8
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-05T16:50,Funny_Bug_0,0.777781055725422,5
7,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-05T16:50,Funny_Bug_1,1.1535221082888385,3
8,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-05T16:50,Funny_Bug_2,0.8731100082559494,4
9,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-05T16:50,Funny_Bug_3,0.8914368387251237,1
10,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-05T16:50,Funny_Bug_4,1.0857533053365396,8
11,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-05T16:50,Funny_Bug_0,0.777781055725422,5
12,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-05T16:50,Funny_Bug_1,1.1535221082888385,3
13,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-05T16:50,Funny_Bug_2,0.8731100082559494,4
14,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-05T16:50,Funny_Bug_3,0.8914368387251237,1
15,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-05T16:50,Funny_Bug_4,1.0857533053365396,8
16,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-05T16:50,Funny_Bug_0,0.777781055725422,5
17,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-05T16:50,Funny_Bug_1,1.1535221082888385,3
18,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-05T16:50,Funny_Bug_2,0.8731100082559494,4
19,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-05T16:50,Funny_Bug_3,0.8914368387251237,1
20,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-05T16:50,Funny_Bug_4,1.0857533053365396,8
21,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-05T16:50,Funny_Bug_0,0.777781055725422,5
22,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-05T16:50,Funny_Bug_1,1.1535221082888385,3
23,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-05T16:50,Funny_Bug_2,0.8731100082559494,4
24,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-05T16:50,Funny_Bug_3,0.8914368387251237,1
25,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-05T16:50,Funny_Bug_4,1.0857533053365396,8
26,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-05T16:50,Funny_Bug_0,0.777781055725422,5
27,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-05T16:50,Funny_Bug_1,1.1535221082888385,3
28,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-05T16:50,Funny_Bug_2,0.8731100082559494,4
29,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-05T16:50,Funny_Bug_3,0.8914368387251237,1
30,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-05T16:50,Funny_Bug_4,1.0857533053365396,8
31,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-05T16:50,Funny_Bug_0,0.777781055725422,5
32,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-05T16:50,Funny_Bug_1,1.1535221082888385,3
33,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-05T16:50,Funny_Bug_2,0.8731100082559494,4
34,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-05T16:50,Funny_Bug_3,0.8914368387251237,1
35,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-05T16:50,Funny_Bug_4,1.0857533053365396,8
36,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-05T16:50,Funny_Bug_0,0.777781055725422,5
37,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-05T16:50,Funny_Bug_1,1.1535221082888385,3
38,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-05T16:50,Funny_Bug_2,0.8731100082559494,4
39,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-05T16:50,Funny_Bug_3,0.8914368387251237,1
40,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-05T16:50,Funny_Bug_4,1.0857533053365396,8
41,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-05T16:50,Funny_Bug_0,0.777781055725422,5
42,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-05T16:50,Funny_Bug_1,1.1535221082888385,3
43,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-05T16:50,Funny_Bug_2,0.8731100082559494,4
44,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-05T16:50,Funny_Bug_3,0.8914368387251237,1
45,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-05T16:50,Funny_Bug_4,1.0857533053365396,8
46,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-05T16:50,Funny_Bug_0,0.777781055725422,5
47,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-05T16:50,Funny_Bug_1,1.1535221082888385,3
48,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-05T16:50,Funny_Bug_2,0.8731100082559494,4
49,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-05T16:50,Funny_Bug_3,0.8914368387251237,1
