index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-03T10:25, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
4,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
5,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
7,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
8,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
9,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
10,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
11,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
12,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
13,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
14,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
15,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
16,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
17,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
18,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
19,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
20,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
21,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
22,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
23,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
24,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
25,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
26,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
27,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
28,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
29,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
30,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
31,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
32,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
33,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
34,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
35,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
36,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
37,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
38,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
39,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
40,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
41,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
42,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
43,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
44,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
45,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
46,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
47,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
48,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
49,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
50,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
51,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
52,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
53,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
54,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
55,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
56,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
57,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
58,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
59,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
60,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
61,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
62,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
63,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
64,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
65,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
66,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
67,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
68,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
69,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
70,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
71,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
72,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
73,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
74,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
75,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
76,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
77,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
78,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
79,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
80,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
81,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
82,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
83,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
84,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
85,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
86,dumb_model,dumb_simulation,Scenario1,1,7,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
87,dumb_model,dumb_simulation,Scenario1,1,7,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
88,dumb_model,dumb_simulation,Scenario1,1,7,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
89,dumb_model,dumb_simulation,Scenario1,1,7,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
90,dumb_model,dumb_simulation,Scenario1,1,7,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
91,dumb_model,dumb_simulation,Scenario1,1,8,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
92,dumb_model,dumb_simulation,Scenario1,1,8,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
93,dumb_model,dumb_simulation,Scenario1,1,8,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
94,dumb_model,dumb_simulation,Scenario1,1,8,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
95,dumb_model,dumb_simulation,Scenario1,1,8,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
96,dumb_model,dumb_simulation,Scenario1,1,9,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
97,dumb_model,dumb_simulation,Scenario1,1,9,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
98,dumb_model,dumb_simulation,Scenario1,1,9,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
99,dumb_model,dumb_simulation,Scenario1,1,9,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
100,dumb_model,dumb_simulation,Scenario1,1,9,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
101,dumb_model,dumb_simulation,Scenario1,2,0,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
102,dumb_model,dumb_simulation,Scenario1,2,0,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
103,dumb_model,dumb_simulation,Scenario1,2,0,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
104,dumb_model,dumb_simulation,Scenario1,2,0,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
105,dumb_model,dumb_simulation,Scenario1,2,0,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
106,dumb_model,dumb_simulation,Scenario1,2,1,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
107,dumb_model,dumb_simulation,Scenario1,2,1,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
108,dumb_model,dumb_simulation,Scenario1,2,1,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
109,dumb_model,dumb_simulation,Scenario1,2,1,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
110,dumb_model,dumb_simulation,Scenario1,2,1,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
111,dumb_model,dumb_simulation,Scenario1,2,2,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
112,dumb_model,dumb_simulation,Scenario1,2,2,2019-10-03T10:25,Funny_Bug_1,0.6196640631108927,1
113,dumb_model,dumb_simulation,Scenario1,2,2,2019-10-03T10:25,Funny_Bug_2,0.9852668583148873,4
114,dumb_model,dumb_simulation,Scenario1,2,2,2019-10-03T10:25,Funny_Bug_3,1.2725754457891851,2
115,dumb_model,dumb_simulation,Scenario1,2,2,2019-10-03T10:25,Funny_Bug_4,0.999246516226181,1
116,dumb_model,dumb_simulation,Scenario1,2,3,2019-10-03T10:25,Funny_Bug_0,1.0321776925582382,3
