index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-03T11:25, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
4,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
5,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
7,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
8,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
9,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
10,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
11,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
12,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
13,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
14,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
15,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
16,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
17,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
18,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
19,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
20,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
21,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
22,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
23,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
24,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
25,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
26,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
27,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
28,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
29,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
30,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
31,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
32,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
33,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
34,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
35,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
36,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
37,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
38,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
39,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
40,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
41,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
42,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
43,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
44,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
45,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
46,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
47,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
48,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
49,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
50,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
51,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
52,dumb_model,dumb_simulation,Scenario1,1,7,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
53,dumb_model,dumb_simulation,Scenario1,1,7,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
54,dumb_model,dumb_simulation,Scenario1,1,7,2019-10-03T11:25,Circumspect_Bug_2,0.8760371605308722,3
55,dumb_model,dumb_simulation,Scenario1,1,8,2019-10-03T11:25,Circumspect_Bug_0,1.2010589445691848,2
56,dumb_model,dumb_simulation,Scenario1,1,8,2019-10-03T11:25,Circumspect_Bug_1,1.2435787138320333,4
