index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-03T10:33, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:33,Circumspect_Bug_1,0.9678440689884986,2
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:33,Circumspect_Bug_2,0.9619374163562451,3
4,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
5,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:33,Circumspect_Bug_1,0.9678440689884986,2
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:33,Circumspect_Bug_2,0.9619374163562451,3
7,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
8,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:33,Circumspect_Bug_1,0.9678440689884986,2
9,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:33,Circumspect_Bug_2,0.9619374163562451,3
10,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
11,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:33,Circumspect_Bug_1,0.9678440689884986,2
12,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:33,Circumspect_Bug_2,0.9619374163562451,3
13,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
14,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:33,Circumspect_Bug_1,0.9678440689884986,2
15,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T10:33,Circumspect_Bug_2,0.9619374163562451,3
16,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
17,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:33,Circumspect_Bug_1,0.9678440689884986,2
18,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T10:33,Circumspect_Bug_2,0.9619374163562451,3
19,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
20,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:33,Circumspect_Bug_1,0.9678440689884986,2
21,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T10:33,Circumspect_Bug_2,0.9619374163562451,3
22,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
23,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T10:33,Circumspect_Bug_1,0.9678440689884986,2
24,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T10:33,Circumspect_Bug_2,0.9619374163562451,3
25,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
26,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T10:33,Circumspect_Bug_1,0.9678440689884986,2
27,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T10:33,Circumspect_Bug_2,0.9619374163562451,3
28,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
29,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T10:33,Circumspect_Bug_1,0.9678440689884986,2
30,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T10:33,Circumspect_Bug_2,0.9619374163562451,3
31,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
32,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T10:33,Circumspect_Bug_1,0.9678440689884986,2
33,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T10:33,Circumspect_Bug_2,0.9619374163562451,3
34,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
35,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T10:33,Circumspect_Bug_1,0.9678440689884986,2
36,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T10:33,Circumspect_Bug_2,0.9619374163562451,3
37,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
38,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T10:33,Circumspect_Bug_1,0.9678440689884986,2
39,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T10:33,Circumspect_Bug_2,0.9619374163562451,3
40,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
41,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T10:33,Circumspect_Bug_1,0.9678440689884986,2
42,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T10:33,Circumspect_Bug_2,0.9619374163562451,3
43,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
44,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T10:33,Circumspect_Bug_1,0.9678440689884986,2
45,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T10:33,Circumspect_Bug_2,0.9619374163562451,3
46,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T10:33,Circumspect_Bug_0,0.9833983319477759,6
