index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-03T09:36, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T09:36,Circumspect_Bug_0,0.8529806840216988,3
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T09:36,Circumspect_Bug_1,0.9214194250792783,0
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T09:36,Circumspect_Bug_2,1.1920201197515048,5
4,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T09:36,Circumspect_Bug_0,0.8529806840216988,3
5,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T09:36,Circumspect_Bug_1,0.9214194250792783,0
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T09:36,Circumspect_Bug_2,1.1920201197515048,5
7,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T09:36,Circumspect_Bug_0,0.8529806840216988,3
8,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T09:36,Circumspect_Bug_1,0.9214194250792783,0
9,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T09:36,Circumspect_Bug_2,1.1920201197515048,5
10,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T09:36,Circumspect_Bug_0,0.8529806840216988,3
11,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T09:36,Circumspect_Bug_1,0.9214194250792783,0
12,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T09:36,Circumspect_Bug_2,1.1920201197515048,5
13,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T09:36,Circumspect_Bug_0,0.8529806840216988,3
14,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T09:36,Circumspect_Bug_1,0.9214194250792783,0
15,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T09:36,Circumspect_Bug_2,1.1920201197515048,5
16,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T09:36,Circumspect_Bug_0,0.8529806840216988,3
17,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T09:36,Circumspect_Bug_1,0.9214194250792783,0
18,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T09:36,Circumspect_Bug_2,1.1920201197515048,5
19,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T09:36,Circumspect_Bug_0,0.8529806840216988,3
20,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T09:36,Circumspect_Bug_1,0.9214194250792783,0
21,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T09:36,Circumspect_Bug_2,1.1920201197515048,5
