index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-29T12:30, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-29T12:30,Circumspect_Bug_0,0.7204623507353005,3
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-29T12:30,Circumspect_Bug_1,0.7695535602505573,3
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-29T12:30,Circumspect_Bug_2,1.1468285670866545,0
4,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-29T12:30,Circumspect_Bug_0,0.7204623507353005,3
5,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-29T12:30,Circumspect_Bug_1,0.7695535602505573,3
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-29T12:30,Circumspect_Bug_2,1.1468285670866545,0
7,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-29T12:30,Circumspect_Bug_0,0.7204623507353005,3
8,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-29T12:30,Circumspect_Bug_1,0.7695535602505573,3
9,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-29T12:30,Circumspect_Bug_2,1.1468285670866545,0
10,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-29T12:30,Circumspect_Bug_0,0.7204623507353005,3
11,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-29T12:30,Circumspect_Bug_1,0.7695535602505573,3
12,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-29T12:30,Circumspect_Bug_2,1.1468285670866545,0
13,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-29T12:30,Circumspect_Bug_0,0.7204623507353005,3
14,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-29T12:30,Circumspect_Bug_1,0.7695535602505573,3
15,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-29T12:30,Circumspect_Bug_2,1.1468285670866545,0
16,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-29T12:30,Circumspect_Bug_0,0.7204623507353005,3
17,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-29T12:30,Circumspect_Bug_1,0.7695535602505573,3
18,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-29T12:30,Circumspect_Bug_2,1.1468285670866545,0
19,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-29T12:30,Circumspect_Bug_0,0.7204623507353005,3
20,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-29T12:30,Circumspect_Bug_1,0.7695535602505573,3
21,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-29T12:30,Circumspect_Bug_2,1.1468285670866545,0
22,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-29T12:30,Circumspect_Bug_0,0.7204623507353005,3
