index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-03T09:36, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
4,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
5,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
7,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
8,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
9,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
10,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
11,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
12,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
13,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
14,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
15,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
16,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
17,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
18,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
19,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
20,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
21,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
22,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
23,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
24,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
25,dumb_model,dumb_simulation,Scenario1,0,4,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
26,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
27,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
28,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
29,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
30,dumb_model,dumb_simulation,Scenario1,0,5,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
31,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
32,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
33,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
34,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
35,dumb_model,dumb_simulation,Scenario1,0,6,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
36,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
37,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
38,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
39,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
40,dumb_model,dumb_simulation,Scenario1,0,7,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
41,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
42,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
43,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
44,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
45,dumb_model,dumb_simulation,Scenario1,0,8,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
46,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
47,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
48,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
49,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
50,dumb_model,dumb_simulation,Scenario1,0,9,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
51,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
52,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
53,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
54,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
55,dumb_model,dumb_simulation,Scenario1,1,0,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
56,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
57,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
58,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
59,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
60,dumb_model,dumb_simulation,Scenario1,1,1,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
61,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
62,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
63,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
64,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
65,dumb_model,dumb_simulation,Scenario1,1,2,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
66,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
67,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
68,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
69,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
70,dumb_model,dumb_simulation,Scenario1,1,3,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
71,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
72,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
73,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
74,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
75,dumb_model,dumb_simulation,Scenario1,1,4,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
76,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
77,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
78,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
79,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
80,dumb_model,dumb_simulation,Scenario1,1,5,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
81,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
82,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
83,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T09:36,Funny_Bug_2,0.7978642953624868,3
84,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T09:36,Funny_Bug_3,1.0992791967684952,7
85,dumb_model,dumb_simulation,Scenario1,1,6,2019-10-03T09:36,Funny_Bug_4,0.8387295563685068,1
86,dumb_model,dumb_simulation,Scenario1,1,7,2019-10-03T09:36,Funny_Bug_0,1.1766703212485272,5
87,dumb_model,dumb_simulation,Scenario1,1,7,2019-10-03T09:36,Funny_Bug_1,1.012093205268325,3
