index_no,model,simulation,scenario,run,step,time,agent_name,heat_rate,agent_happiness
0,dumb_model,dumb_simulation, ,0,0,2019-10-03T10:28, ,0.0,0
1,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:28,Funny_Bug_0,0.8370078441419218,2
2,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:28,Funny_Bug_1,0.6308928485095833,6
3,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:28,Funny_Bug_2,1.0853770047657807,3
4,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:28,Funny_Bug_3,0.9498142333802791,4
5,dumb_model,dumb_simulation,Scenario1,0,0,2019-10-03T10:28,Funny_Bug_4,0.8374582164241656,2
6,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:28,Funny_Bug_0,0.8370078441419218,2
7,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:28,Funny_Bug_1,0.6308928485095833,6
8,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:28,Funny_Bug_2,1.0853770047657807,3
9,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:28,Funny_Bug_3,0.9498142333802791,4
10,dumb_model,dumb_simulation,Scenario1,0,1,2019-10-03T10:28,Funny_Bug_4,0.8374582164241656,2
11,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:28,Funny_Bug_0,0.8370078441419218,2
12,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:28,Funny_Bug_1,0.6308928485095833,6
13,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:28,Funny_Bug_2,1.0853770047657807,3
14,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:28,Funny_Bug_3,0.9498142333802791,4
15,dumb_model,dumb_simulation,Scenario1,0,2,2019-10-03T10:28,Funny_Bug_4,0.8374582164241656,2
16,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:28,Funny_Bug_0,0.8370078441419218,2
17,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:28,Funny_Bug_1,0.6308928485095833,6
18,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:28,Funny_Bug_2,1.0853770047657807,3
19,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:28,Funny_Bug_3,0.9498142333802791,4
20,dumb_model,dumb_simulation,Scenario1,0,3,2019-10-03T10:28,Funny_Bug_4,0.8374582164241656,2
