index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage,desired_output,output,labor_to_contract,labor_contracted,unitary_cost,price,deposits_cash,desired_perc_inv,perc_inv,mark_up
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-31T16:13, ,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T16:13,CG_0,28.849308113135926,1.3250165633707751,<accounting.GoodOrService object at 0x7ff713145ef0>,9.858777822784827,9.868961314189981,10.240471885851498,10.392843815672395,10.064612408175323,8.218577189569947,0.05486168450599796,0.0855060251811669,0.04586012432426681
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T16:13,CG_1,30.393709907015207,1.0756694270597675,<accounting.GoodOrService object at 0x7ff713145860>,10.269362588417728,10.000541206905517,9.596041419812503,9.995351447345605,10.757307426203703,9.821773156662427,0.12728549014111595,0.08434660250827909,0.10643510170420796
3,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T16:13,CG_2,29.067317065202317,1.444536535679858,<accounting.GoodOrService object at 0x7ff713142f60>,9.97286694552314,10.366974989629588,11.423393178892631,10.598107845156198,10.627615986107877,9.472594907807588,0.13990817290855168,0.05071928282471605,0.11053386548711039
4,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T16:13,CG_3,30.491339261311275,0.7584193936582404,<accounting.GoodOrService object at 0x7ff71313a6a0>,9.817382242915647,9.285528990498712,10.537357670990476,9.704978257893163,9.99452607957765,9.753240418133384,0.15015833364238876,0.1285997061820896,0.08708908680948287
5,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T16:13,CG_0,28.849308113135926,1.3250165633707751,<accounting.GoodOrService object at 0x7ff713145358>,9.858777822784827,9.868961314189981,10.240471885851498,10.392843815672395,10.064612408175323,8.218577189569947,0.05486168450599796,0.0855060251811669,0.04586012432426681
6,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T16:13,CG_1,30.393709907015207,1.0756694270597675,<accounting.GoodOrService object at 0x7ff713145c88>,10.269362588417728,10.000541206905517,9.596041419812503,9.995351447345605,10.757307426203703,9.821773156662427,0.12728549014111595,0.08434660250827909,0.10643510170420796
7,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T16:13,CG_2,29.067317065202317,1.444536535679858,<accounting.GoodOrService object at 0x7ff71313a630>,9.97286694552314,10.366974989629588,11.423393178892631,10.598107845156198,10.627615986107877,9.472594907807588,0.13990817290855168,0.05071928282471605,0.11053386548711039
8,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T16:13,CG_3,30.491339261311275,0.7584193936582404,<accounting.GoodOrService object at 0x7ff713145128>,9.817382242915647,9.285528990498712,10.537357670990476,9.704978257893163,9.99452607957765,9.753240418133384,0.15015833364238876,0.1285997061820896,0.08708908680948287
9,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-31T16:13,CG_0,28.849308113135926,1.3250165633707751,<accounting.GoodOrService object at 0x7ff7131429e8>,9.858777822784827,9.868961314189981,10.240471885851498,10.392843815672395,10.064612408175323,8.218577189569947,0.05486168450599796,0.0855060251811669,0.04586012432426681
