index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,offered_wage,desired_output,output,labor_to_contract,labor_contracted,unitary_cost,price,deposits_cash,desired_perc_inv,perc_inv,mark_up
0,macro_Caiani,macro_Caiani, ,0,0,2020-01-31T15:25, ,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e097013c8>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
2,macro_Caiani,macro_Caiani,Scenario1,0,0,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09713278>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
3,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e097130f0>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
4,macro_Caiani,macro_Caiani,Scenario1,0,1,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09713f28>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
5,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e097139b0>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
6,macro_Caiani,macro_Caiani,Scenario1,0,2,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09713cc0>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
7,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09701128>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
8,macro_Caiani,macro_Caiani,Scenario1,0,3,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e0970ac50>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
9,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09713630>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
10,macro_Caiani,macro_Caiani,Scenario1,0,4,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09713f60>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
11,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09701a58>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
12,macro_Caiani,macro_Caiani,Scenario1,0,5,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09713be0>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
13,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09701e10>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
14,macro_Caiani,macro_Caiani,Scenario1,0,6,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09701c50>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
15,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09713c88>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
16,macro_Caiani,macro_Caiani,Scenario1,0,7,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e0971b128>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
17,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09713b00>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
18,macro_Caiani,macro_Caiani,Scenario1,0,8,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09713c18>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
19,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e0971b390>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
20,macro_Caiani,macro_Caiani,Scenario1,0,9,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09713588>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
21,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e0970ac88>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
22,macro_Caiani,macro_Caiani,Scenario1,0,10,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09701940>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
23,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09701ba8>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
24,macro_Caiani,macro_Caiani,Scenario1,0,11,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09713eb8>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
25,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e0971b9b0>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
26,macro_Caiani,macro_Caiani,Scenario1,0,12,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e0971b828>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
27,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e0971b470>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
28,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e097130b8>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
29,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e0971b8d0>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
30,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e0971b3c8>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
31,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09713dd8>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
32,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e097134e0>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
33,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09701978>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
34,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e0971bba8>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
35,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09701278>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
36,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09728128>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
37,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e097281d0>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
38,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e0971bfd0>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
39,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09728470>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
40,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e0971beb8>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
41,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09728668>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
42,macro_Caiani,macro_Caiani,Scenario1,0,20,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09713978>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
43,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09701518>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
44,macro_Caiani,macro_Caiani,Scenario1,0,21,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09701240>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
45,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09728908>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
46,macro_Caiani,macro_Caiani,Scenario1,0,22,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e097285c0>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
47,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09713358>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
48,macro_Caiani,macro_Caiani,Scenario1,0,23,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09728ac8>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
49,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09701a90>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
50,macro_Caiani,macro_Caiani,Scenario1,0,24,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09701f98>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
51,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e0971b0b8>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
52,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09701c18>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
53,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e097132b0>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
54,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e0971b5c0>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
55,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e0970af28>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
56,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-01-31T15:25,KG_1,10.569168203942583,0.8631464847023321,<accounting.GoodOrService object at 0x7f9e09728da0>,10.415210917430443,9.078725299860698,8.203082074141744,10.686644572080175,11.146017965759066,9.479741849621252,0.145307706165707,0.1425850292006393,0.0702985507716973
57,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-01-31T15:25,KG_0,8.301227990366945,1.3042337873786956,<accounting.GoodOrService object at 0x7f9e09701cc0>,9.773845747165996,8.837401091141894,10.602000307024278,11.739668269816,10.961129377921468,10.015671061309883,0.1100561920672961,0.14525495155110887,0.11904832524968184
